Country Name,Country Code,Series Name,Series Code,2021 [YR2021]
Euro area,EMU,GNI growth (annual %),NY.GNP.MKTP.KD.ZG,..
Euro area,EMU,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,76.320216168461
Euro area,EMU,Multidimensional poverty headcount ratio (% of total population),SI.POV.MDIM,..
Euro area,EMU,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,..
Euro area,EMU,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,6.58961683270863
Euro area,EMU,Population growth (annual %),SP.POP.GROW,-0.0413803742835483
Euro area,EMU,Urban population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.UR.ZS,..
Euro area,EMU,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,26.1483007499844
Euro area,EMU,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,..
Euro area,EMU,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,..
Euro area,EMU,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
Euro area,EMU,Claims on other sectors of the domestic economy (% of GDP),FS.AST.DOMO.GD.ZS,..
Euro area,EMU,ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,..
Euro area,EMU,"Net capital account (BoP, current US$)",BN.TRF.KOGT.CD,47928928060.5344
Euro area,EMU,Public private partnerships investment in transport (current US$),IE.PPN.TRAN.CD,..
Euro area,EMU,Time required to obtain an operating license (days),IC.FRM.DURS,..
Euro area,EMU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,7.76462350484322
Euro area,EMU,Young people (ages 15-24) newly infected with HIV,SH.HIV.INCD.YG,..
Euro area,EMU,Women who were first married by age 15 (% of women ages 20-24),SP.M15.2024.FE.ZS,..
Euro area,EMU,Women who believe a husband is justified in beating his wife when she refuses sex with him (%),SG.VAW.REFU.ZS,..
Europe & Central Asia,ECS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.80419959350158
Europe & Central Asia,ECS,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,5.71512821943558
Europe & Central Asia,ECS,GNI growth (annual %),NY.GNP.MKTP.KD.ZG,..
Europe & Central Asia,ECS,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,..
Europe & Central Asia,ECS,Multidimensional poverty headcount ratio (% of total population),SI.POV.MDIM,..
Europe & Central Asia,ECS,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,..
Europe & Central Asia,ECS,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,7.42231774059261
Europe & Central Asia,ECS,Population growth (annual %),SP.POP.GROW,0.0842560337070353
Europe & Central Asia,ECS,Urban population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.UR.ZS,..
Europe & Central Asia,ECS,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,..
Europe & Central Asia,ECS,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,..
Europe & Central Asia,ECS,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,..
Europe & Central Asia,ECS,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
Europe & Central Asia,ECS,Claims on other sectors of the domestic economy (% of GDP),FS.AST.DOMO.GD.ZS,..
Europe & Central Asia,ECS,ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,..
Europe & Central Asia,ECS,"Net capital account (BoP, current US$)",BN.TRF.KOGT.CD,..
Europe & Central Asia,ECS,Public private partnerships investment in transport (current US$),IE.PPN.TRAN.CD,..
Europe & Central Asia,ECS,Time required to obtain an operating license (days),IC.FRM.DURS,..
Europe & Central Asia,ECS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,7.11589212865311
Europe & Central Asia,ECS,Young people (ages 15-24) newly infected with HIV,SH.HIV.INCD.YG,..
Europe & Central Asia,ECS,Women who were first married by age 15 (% of women ages 20-24),SP.M15.2024.FE.ZS,..
Europe & Central Asia,ECS,Women who believe a husband is justified in beating his wife when she refuses sex with him (%),SG.VAW.REFU.ZS,..
Europe & Central Asia (excluding high income),ECA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.89740100806016
Europe & Central Asia (excluding high income),ECA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,6.64922638959983
Europe & Central Asia (excluding high income),ECA,GNI growth (annual %),NY.GNP.MKTP.KD.ZG,..
Europe & Central Asia (excluding high income),ECA,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,..
Europe & Central Asia (excluding high income),ECA,Multidimensional poverty headcount ratio (% of total population),SI.POV.MDIM,..
Europe & Central Asia (excluding high income),ECA,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,..
Europe & Central Asia (excluding high income),ECA,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,8.23671063796926
Europe & Central Asia (excluding high income),ECA,Population growth (annual %),SP.POP.GROW,0.232701752147463
Europe & Central Asia (excluding high income),ECA,Urban population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.UR.ZS,..
Europe & Central Asia (excluding high income),ECA,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,..
Europe & Central Asia (excluding high income),ECA,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,..
Europe & Central Asia (excluding high income),ECA,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,..
Europe & Central Asia (excluding high income),ECA,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
Europe & Central Asia (excluding high income),ECA,Claims on other sectors of the domestic economy (% of GDP),FS.AST.DOMO.GD.ZS,..
Europe & Central Asia (excluding high income),ECA,ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,..
Europe & Central Asia (excluding high income),ECA,"Net capital account (BoP, current US$)",BN.TRF.KOGT.CD,..
Europe & Central Asia (excluding high income),ECA,Public private partnerships investment in transport (current US$),IE.PPN.TRAN.CD,9765820000
Europe & Central Asia (excluding high income),ECA,Time required to obtain an operating license (days),IC.FRM.DURS,..
Europe & Central Asia (excluding high income),ECA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,7.75538206883211
Europe & Central Asia (excluding high income),ECA,Young people (ages 15-24) newly infected with HIV,SH.HIV.INCD.YG,..
Europe & Central Asia (excluding high income),ECA,Women who were first married by age 15 (% of women ages 20-24),SP.M15.2024.FE.ZS,..
Europe & Central Asia (excluding high income),ECA,Women who believe a husband is justified in beating his wife when she refuses sex with him (%),SG.VAW.REFU.ZS,..
Europe & Central Asia (IDA & IBRD countries),TEC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.72838339695892
Europe & Central Asia (IDA & IBRD countries),TEC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,6.60754343459193
Europe & Central Asia (IDA & IBRD countries),TEC,GNI growth (annual %),NY.GNP.MKTP.KD.ZG,..
Europe & Central Asia (IDA & IBRD countries),TEC,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,..
Europe & Central Asia (IDA & IBRD countries),TEC,Multidimensional poverty headcount ratio (% of total population),SI.POV.MDIM,..
Europe & Central Asia (IDA & IBRD countries),TEC,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,..
Europe & Central Asia (IDA & IBRD countries),TEC,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,8.21518701906524
Europe & Central Asia (IDA & IBRD countries),TEC,Population growth (annual %),SP.POP.GROW,0.113350292553278
Europe & Central Asia (IDA & IBRD countries),TEC,Urban population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.UR.ZS,..
Europe & Central Asia (IDA & IBRD countries),TEC,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,..
Europe & Central Asia (IDA & IBRD countries),TEC,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,..
Europe & Central Asia (IDA & IBRD countries),TEC,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,..
Europe & Central Asia (IDA & IBRD countries),TEC,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
Europe & Central Asia (IDA & IBRD countries),TEC,Claims on other sectors of the domestic economy (% of GDP),FS.AST.DOMO.GD.ZS,..
Europe & Central Asia (IDA & IBRD countries),TEC,ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,..
Europe & Central Asia (IDA & IBRD countries),TEC,"Net capital account (BoP, current US$)",BN.TRF.KOGT.CD,..
Europe & Central Asia (IDA & IBRD countries),TEC,Public private partnerships investment in transport (current US$),IE.PPN.TRAN.CD,..
Europe & Central Asia (IDA & IBRD countries),TEC,Time required to obtain an operating license (days),IC.FRM.DURS,..
Europe & Central Asia (IDA & IBRD countries),TEC,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,7.272215213585
Europe & Central Asia (IDA & IBRD countries),TEC,Young people (ages 15-24) newly infected with HIV,SH.HIV.INCD.YG,..
Europe & Central Asia (IDA & IBRD countries),TEC,Women who were first married by age 15 (% of women ages 20-24),SP.M15.2024.FE.ZS,..
Europe & Central Asia (IDA & IBRD countries),TEC,Women who believe a husband is justified in beating his wife when she refuses sex with him (%),SG.VAW.REFU.ZS,..
European Union,EUU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.38022448261381
European Union,EUU,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,5.50584254819668
European Union,EUU,GNI growth (annual %),NY.GNP.MKTP.KD.ZG,..
European Union,EUU,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,76.9555852191664
European Union,EUU,Multidimensional poverty headcount ratio (% of total population),SI.POV.MDIM,..
European Union,EUU,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,..
European Union,EUU,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,6.80539638849025
European Union,EUU,Population growth (annual %),SP.POP.GROW,-0.119062662833585
European Union,EUU,Urban population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.UR.ZS,..
European Union,EUU,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,..
European Union,EUU,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,..
European Union,EUU,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,..
European Union,EUU,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
European Union,EUU,Claims on other sectors of the domestic economy (% of GDP),FS.AST.DOMO.GD.ZS,..
European Union,EUU,ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,..
European Union,EUU,"Net capital account (BoP, current US$)",BN.TRF.KOGT.CD,..
European Union,EUU,Public private partnerships investment in transport (current US$),IE.PPN.TRAN.CD,..
European Union,EUU,Time required to obtain an operating license (days),IC.FRM.DURS,..
European Union,EUU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,7.04301429758168
European Union,EUU,Young people (ages 15-24) newly infected with HIV,SH.HIV.INCD.YG,..
European Union,EUU,Women who were first married by age 15 (% of women ages 20-24),SP.M15.2024.FE.ZS,..
European Union,EUU,Women who believe a husband is justified in beating his wife when she refuses sex with him (%),SG.VAW.REFU.ZS,..
Fragile and conflict affected situations,FCS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.44853347997073
Fragile and conflict affected situations,FCS,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,0.153530859345082
Fragile and conflict affected situations,FCS,GNI growth (annual %),NY.GNP.MKTP.KD.ZG,..
Fragile and conflict affected situations,FCS,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,..
Fragile and conflict affected situations,FCS,Multidimensional poverty headcount ratio (% of total population),SI.POV.MDIM,..
Fragile and conflict affected situations,FCS,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,..
Fragile and conflict affected situations,FCS,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,5.77504906579522
Fragile and conflict affected situations,FCS,Population growth (annual %),SP.POP.GROW,2.29148448480436
Fragile and conflict affected situations,FCS,Urban population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.UR.ZS,..
Fragile and conflict affected situations,FCS,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,56.0144547272762
Fragile and conflict affected situations,FCS,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,..
Fragile and conflict affected situations,FCS,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,..
Fragile and conflict affected situations,FCS,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
Fragile and conflict affected situations,FCS,Claims on other sectors of the domestic economy (% of GDP),FS.AST.DOMO.GD.ZS,..
Fragile and conflict affected situations,FCS,ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,..
Fragile and conflict affected situations,FCS,"Net capital account (BoP, current US$)",BN.TRF.KOGT.CD,..
Fragile and conflict affected situations,FCS,Public private partnerships investment in transport (current US$),IE.PPN.TRAN.CD,..
Fragile and conflict affected situations,FCS,Time required to obtain an operating license (days),IC.FRM.DURS,..
Fragile and conflict affected situations,FCS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,7.64450155287725
Fragile and conflict affected situations,FCS,Young people (ages 15-24) newly infected with HIV,SH.HIV.INCD.YG,..
Fragile and conflict affected situations,FCS,Women who were first married by age 15 (% of women ages 20-24),SP.M15.2024.FE.ZS,..
Fragile and conflict affected situations,FCS,Women who believe a husband is justified in beating his wife when she refuses sex with him (%),SG.VAW.REFU.ZS,..
Heavily indebted poor countries (HIPC),HPC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.5943825934811
Heavily indebted poor countries (HIPC),HPC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1.86767280408948
Heavily indebted poor countries (HIPC),HPC,GNI growth (annual %),NY.GNP.MKTP.KD.ZG,..
Heavily indebted poor countries (HIPC),HPC,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,..
Heavily indebted poor countries (HIPC),HPC,Multidimensional poverty headcount ratio (% of total population),SI.POV.MDIM,..
Heavily indebted poor countries (HIPC),HPC,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,..
Heavily indebted poor countries (HIPC),HPC,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,5.36817830052072
Heavily indebted poor countries (HIPC),HPC,Population growth (annual %),SP.POP.GROW,2.6767174652508
Heavily indebted poor countries (HIPC),HPC,Urban population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.UR.ZS,..
Heavily indebted poor countries (HIPC),HPC,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,59.6236105034708
Heavily indebted poor countries (HIPC),HPC,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,..
Heavily indebted poor countries (HIPC),HPC,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,..
Heavily indebted poor countries (HIPC),HPC,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
Heavily indebted poor countries (HIPC),HPC,Claims on other sectors of the domestic economy (% of GDP),FS.AST.DOMO.GD.ZS,..
Heavily indebted poor countries (HIPC),HPC,ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,..
Heavily indebted poor countries (HIPC),HPC,"Net capital account (BoP, current US$)",BN.TRF.KOGT.CD,..
Heavily indebted poor countries (HIPC),HPC,Public private partnerships investment in transport (current US$),IE.PPN.TRAN.CD,..
Heavily indebted poor countries (HIPC),HPC,Time required to obtain an operating license (days),IC.FRM.DURS,..
Heavily indebted poor countries (HIPC),HPC,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,5.66122851576529
